id,first_name,last_name,email,ip_address,color,car_vin,car_company,car_model,car_model_year,car_price,country,city,date
538,Jereme,Heyward,jheywardex@hao123.com,200.177.128.150,#8378c9,3G5DA03L57S121587,Nissan,Altima,2002,97208.51,Czech Republic,Dolní Studénky,2020-05-02
541,Deborah,Chessun,dchessunf0@shinystat.com,68.208.158.151,#8f9dba,1G4HC5EM3BU002416,Nissan,Datsun/Nissan Z-car,1990,65142.23,Poland,Psary,2020-05-27
544,Rawley,Fryman,rfrymanf3@edublogs.org,247.204.75.243,#4b9010,WDDUG7GB5FA114193,Nissan,Maxima,1995,55147.67,Poland,Sokolniki,2020-07-26
574,Alessandra,Cloke,aclokefx@slashdot.org,212.223.187.227,#48e196,5XXGM4A75EG929645,Nissan,Altima,2000,55524.45,Poland,Rudziczka,2020-01-09
580,Ulrika,Wroughton,uwroughtong3@tuttocitta.it,141.163.147.147,#ce965e,WAUMR44E66N492420,Nissan,200SX,1998,41834.99,Czech Republic,Okrouhlice,2020-06-06
616,Early,Fury,efuryh3@adobe.com,160.189.87.14,#9b18ac,WBA4A7C58FG184938,Nissan,Pathfinder Armada,2004,96775.20,Poland,Mosty,2020-02-24
621,Nolana,Semonin,nsemoninh8@scribd.com,171.134.28.14,#2287d9,1G6DC8EY1B0437632,Nissan,Titan,2007,41050.28,Poland,Skrzydlna,2020-12-08
624,Danica,Herion,dherionhb@google.es,237.229.127.126,#c92c1b,WAUAF78E48A769308,Nissan,Pathfinder,1998,60327.03,Denmark,Frederiksberg,2020-11-14
714,Alexandra,Whitehorne,awhitehornejt@bravesites.com,37.60.232.254,#7a2163,WAUDK78T28A918435,Nissan,Quest,2012,4025.41,Poland,Wilkowice,2020-06-30
751,Georgina,Darth,gdarthku@amazon.com,39.214.180.208,#6b88b1,4T1BF1FK7EU562107,Nissan,Datsun/Nissan Z-car,1990,88329.10,Poland,Piekoszów,2020-02-08
778,Tarra,Lenglet,tlengletll@cbc.ca,19.250.195.211,#8dfad5,KMHCT4AE5EU157928,Nissan,Altima,1997,37540.55,Czech Republic,Lučina,2020-01-31
816,Rickie,Cassey,rcasseymn@smh.com.au,96.24.231.41,#99f60c,2CTALMEC2B6053108,Nissan,300ZX,1995,84230.04,Czech Republic,Zásmuky,2020-08-23
835,Helaina,Pinkie,hpinkien6@rediff.com,189.225.239.64,#6ac869,1FTWW3A5XAE602524,Nissan,Pathfinder,2009,96390.02,Poland,Moryń,2020-01-14
852,Cesare,Loyndon,cloyndonnn@vimeo.com,38.50.54.89,#f06683,WAUAGAFD1EN016425,Nissan,Pathfinder,2001,25406.17,Czech Republic,České Meziříčí,2020-03-05
887,Grissel,Rudall,grudallom@java.com,31.136.221.217,#052a83,3VW467ATXCM868684,Nissan,350Z,2003,39853.04,Poland,Gostyń,2020-02-21
893,Arlinda,Pitkeathly,apitkeathlyos@forbes.com,177.233.232.169,#355fad,1GD422CGXEF710085,Nissan,Altima,2007,45725.23,Germany,Heilbronn,2020-08-03
920,Joelynn,Crellin,jcrellinpj@amazon.de,42.196.103.227,#9bcf64,SCFEFBBC1AG391287,Nissan,Frontier,1998,20489.68,Czech Republic,Chrast,2020-07-06
932,Woodman,Hallt,whalltpv@cargocollective.com,23.206.149.175,#045ec0,SCFAB01A27G820797,Nissan,Quest,2005,39077.60,Poland,Bardo,2020-02-14
948,Ferrel,Eastmead,feastmeadqb@statcounter.com,197.196.86.29,#25425d,3N1AB6AP7CL224826,Nissan,Sentra,1993,85674.67,Poland,Grzmiąca,2020-06-28
971,Vivianne,Boscher,vboscherqy@nationalgeographic.com,186.167.165.72,#15e946,WA1LKBFP8AA191325,Nissan,Altima,2002,97803.65,Poland,Knurów,2020-05-07
976,Brooke,Ary,baryr3@rambler.ru,177.126.58.141,#a68aa5,3C4PDDAG6ET999823,Nissan,GT-R,2011,3222.64,Poland,Janowice,2020-06-05
978,Alia,Bench,abenchr5@linkedin.com,253.54.252.141,#fb903e,WBANA53515B514097,Nissan,Pathfinder,2012,36887.35,Czech Republic,Moravská Třebová,2020-01-01
985,Neile,Dany,ndanyrc@dion.ne.jp,37.212.164.245,#9a0f16,1G6KF57973U932155,Nissan,Xterra,2006,7004.45,Poland,Jawor,2020-12-17
