id,first_name,last_name,email,ip_address,color,car_vin,car_company,car_model,car_model_year,car_price,country,city,date
391,Kellby,Feeham,kfeehamau@odnoklassniki.ru,86.118.49.71,#e46b3a,5N1AN0NU9DN745948,Mazda,B-Series Plus,2002,81993.36,Poland,Trzebnica,2020-07-26
414,Luigi,Clemas,lclemasbh@bloomberg.com,18.27.132.168,#5ee766,1FTEW1CF7FK123072,Mazda,Miata MX-5,2002,34512.20,Poland,Dębe Wielkie,2020-03-01
421,Hilario,Zannetti,hzannettibo@businessinsider.com,153.214.110.37,#1fc3e2,4T1BF1FK0CU841945,Mazda,MX-5,2004,41728.54,Poland,Sosnówka,2020-09-12
434,Carol-jean,Mournian,cmournianc1@illinois.edu,3.139.242.226,#1099f7,1C4AJWAG7DL939151,Mazda,MX-6,1991,56681.54,Poland,Pawłowiczki,2020-05-07
454,Garik,Gaw,ggawcl@t.co,40.59.42.245,#7cb387,SCFBF04B88G078257,Mazda,CX-7,2010,21597.37,Poland,Wasilków,2020-09-30
473,Fanchon,Episcopio,fepiscopiod4@ocn.ne.jp,161.193.57.28,#909c5c,JH4CL95936C357534,Mazda,B-Series Plus,1992,97277.50,Poland,Uniejów,2020-03-04
530,Callida,Ertelt,certeltep@shutterfly.com,180.123.22.44,#17f1ae,3D7LP2ET8BG985465,Mazda,B-Series Plus,2002,45897.22,Poland,Janowiec,2020-04-10
625,Bradley,Plomer,bplomerhc@gmpg.org,134.131.92.164,#dc7cfb,WBAFR7C59CD430006,Mazda,RX-8,2010,62387.06,Poland,Gorzów Śląski,2020-03-04
627,Sigvard,Parratt,sparratthe@tripod.com,125.92.157.168,#cb6f24,WAUXL68E44A133818,Mazda,Familia,1991,70021.37,Czech Republic,Petřvald,2020-09-11
716,Tracey,Blethin,tblethinjv@redcross.org,90.246.143.171,#775447,WAUMGBFL6AA150245,Mazda,CX-9,2010,19705.91,Denmark,København,2020-06-12
747,Florella,Leonard,fleonardkq@walmart.com,224.124.229.58,#856a31,KMHTC6ADXFU970704,Mazda,626,1993,71137.72,Czech Republic,Žirovnice,2020-09-10
755,Caryn,Connachan,cconnachanky@intel.com,245.123.176.226,#7de7e6,1G6KD57Y38U451081,Mazda,MPV,1992,89254.00,Czech Republic,Měcholupy,2020-07-25
815,Raven,Keeri,rkeerimm@spotify.com,129.185.92.52,#a2296a,WAUNF98P96A924284,Mazda,MPV,1993,58981.72,Poland,Błaszki,2020-04-20
834,Vaughn,Mayhou,vmayhoun5@ftc.gov,156.15.245.84,#f6c8a4,JH4CU2E6XAC652178,Mazda,Mazdaspeed 3,2007,92331.15,Czech Republic,Kamenný Přívoz,2020-05-31
838,Vikky,Dadson,vdadsonn9@ed.gov,119.76.168.70,#1c8431,WA1BY94L38D593572,Mazda,Familia,1989,83979.53,Czech Republic,Dambořice,2020-11-12
911,Dore,Canaan,dcanaanpa@canalblog.com,11.225.244.198,#140149,SAJWA4EC5FM614630,Mazda,MX-5,2006,13384.30,Czech Republic,Častolovice,2020-07-31
922,Reid,Lettley,rlettleypl@friendfeed.com,10.101.198.100,#257e11,3C3CFFBR3ET217714,Mazda,MX-3,1995,40200.92,Czech Republic,Orlová,2020-04-01
981,Grier,Houseman,ghousemanr8@ihg.com,27.133.101.159,#5cdbc3,3D7TP2CT5BG448314,Mazda,626,1988,27606.00,Czech Republic,Raškovice,2020-07-01
998,Louis,Leary,llearyrp@imdb.com,52.131.214.105,#0ab4b7,1N6AD0CU7EN307356,Mazda,Tribute,2010,8031.83,Poland,Nowe Miasto,2020-04-25
